Date,NSE500TRI
29-Nov-2011,5197.73
30-Nov-2011,5207.62
01-Dec-2011,5299.72
02-Dec-2011,5413.82
05-Dec-2011,5407.86
07-Dec-2011,5425.37
08-Dec-2011,5306.74
09-Dec-2011,5234.41
12-Dec-2011,5125.41
13-Dec-2011,5147.35
14-Dec-2011,5105.65
15-Dec-2011,5083.26
16-Dec-2011,4984.55
19-Dec-2011,4924.25
20-Dec-2011,4842.64
21-Dec-2011,4975.02
22-Dec-2011,5020.94
23-Dec-2011,5001.86
26-Dec-2011,5061.02
27-Dec-2011,5028.8
28-Dec-2011,4979.44
29-Dec-2011,4929.55
30-Dec-2011,4916.08
02-Jan-2012,4922.6
03-Jan-2012,5057.03
04-Jan-2012,5049.18
05-Jan-2012,5050.71
06-Jan-2012,5050.4
07-Jan-2012,5054.33
09-Jan-2012,5059.22
10-Jan-2012,5174.15
11-Jan-2012,5201.68
12-Jan-2012,5190.59
13-Jan-2012,5231.33
16-Jan-2012,5239.6
17-Jan-2012,5330.96
18-Jan-2012,5306.1
19-Jan-2012,5374.66
20-Jan-2012,5403.11
23-Jan-2012,5403.06
24-Jan-2012,5491.03
25-Jan-2012,5539.36
27-Jan-2012,5585.26
30-Jan-2012,5463.12
31-Jan-2012,5583.02
01-Feb-2012,5630.73
02-Feb-2012,5670.52
03-Feb-2012,5727.85
06-Feb-2012,5780.67
07-Feb-2012,5742.38
08-Feb-2012,5788.78
09-Feb-2012,5843.21
10-Feb-2012,5824.09
13-Feb-2012,5833.32
14-Feb-2012,5867.13
15-Feb-2012,5993.3
16-Feb-2012,5999.38
17-Feb-2012,6037.88
21-Feb-2012,6083.74
22-Feb-2012,5937.96
23-Feb-2012,5913.47
24-Feb-2012,5861.03
27-Feb-2012,5697.54
28-Feb-2012,5825.4
29-Feb-2012,5848.67
01-Mar-2012,5805.23
02-Mar-2012,5819.92
03-Mar-2012,5821.95
05-Mar-2012,5739.16
06-Mar-2012,5679.24
07-Mar-2012,5673.22
09-Mar-2012,5799.08
12-Mar-2012,5835.48
13-Mar-2012,5907.22
14-Mar-2012,5941.94
15-Mar-2012,5850.93
16-Mar-2012,5783.04
19-Mar-2012,5716.34
20-Mar-2012,5743.83
21-Mar-2012,5844.99
22-Mar-2012,5700.62
23-Mar-2012,5751.15
26-Mar-2012,5654.02
27-Mar-2012,5705.11
28-Mar-2012,5651.2
29-Mar-2012,5645.28
30-Mar-2012,5778.58
02-Apr-2012,5813
03-Apr-2012,5862.68
04-Apr-2012,5834.08
09-Apr-2012,5740.59
10-Apr-2012,5744.45
11-Apr-2012,5720.77
12-Apr-2012,5771.71
13-Apr-2012,5707.38
16-Apr-2012,5730.89
17-Apr-2012,5792.98
18-Apr-2012,5806.57
19-Apr-2012,5831.08
20-Apr-2012,5785.11
23-Apr-2012,5687.37
24-Apr-2012,5699.91
25-Apr-2012,5675.67
26-Apr-2012,5657.72
27-Apr-2012,5654.94
28-Apr-2012,5676.81
30-Apr-2012,5719.56
02-May-2012,5709.96
03-May-2012,5651.62
04-May-2012,5545.12
07-May-2012,5578.07
08-May-2012,5465.33
09-May-2012,5425.83
10-May-2012,5420.29
11-May-2012,5377.45
14-May-2012,5348.26
15-May-2012,5383.85
16-May-2012,5299.73
17-May-2012,5310.3
18-May-2012,5323.96
21-May-2012,5344.98
22-May-2012,5297.58
23-May-2012,5268.81
24-May-2012,5350.13
25-May-2012,5358.28
28-May-2012,5427.41
29-May-2012,5427.5
30-May-2012,5376.44
31-May-2012,5367.52
01-Jun-2012,5283.66
04-Jun-2012,5282.29
05-Jun-2012,5298.42
06-Jun-2012,5430.76
07-Jun-2012,5483.87
08-Jun-2012,5503.87
11-Jun-2012,5490.51
12-Jun-2012,5549.38
13-Jun-2012,5553.28
14-Jun-2012,5484.8
15-Jun-2012,5560.97
18-Jun-2012,5483.88
19-Jun-2012,5518.37
20-Jun-2012,5547.86
21-Jun-2012,5599.01
22-Jun-2012,5587.59
25-Jun-2012,5561.87
26-Jun-2012,5573.5
27-Jun-2012,5596.69
28-Jun-2012,5606.48
29-Jun-2012,5738.04
02-Jul-2012,5752.15
03-Jul-2012,5773.85
04-Jul-2012,5797.16
05-Jul-2012,5832.31
06-Jul-2012,5815.06
09-Jul-2012,5760.27
10-Jul-2012,5831.32
11-Jul-2012,5796.9
12-Jul-2012,5735.17
13-Jul-2012,5725.2
16-Jul-2012,5696.45
17-Jul-2012,5680.54
18-Jul-2012,5705.03
19-Jul-2012,5729.78
20-Jul-2012,5699.08
23-Jul-2012,5608.88
24-Jul-2012,5623.51
25-Jul-2012,5600.2
26-Jul-2012,5519.67
27-Jul-2012,5553.73
30-Jul-2012,5658.81
31-Jul-2012,5689.6
01-Aug-2012,5711.31
02-Aug-2012,5707.53
03-Aug-2012,5694.03
06-Aug-2012,5753.96
07-Aug-2012,5801.24
08-Aug-2012,5795.31
09-Aug-2012,5779.93
10-Aug-2012,5775.56
13-Aug-2012,5811.91
14-Aug-2012,5843.28
16-Aug-2012,5827.79
17-Aug-2012,5829.37
21-Aug-2012,5876.66
22-Aug-2012,5865.26
23-Aug-2012,5863.48
24-Aug-2012,5833.16
27-Aug-2012,5790.56
28-Aug-2012,5764.91
29-Aug-2012,5719.68
30-Aug-2012,5746.76
31-Aug-2012,5701.84
03-Sep-2012,5699.38
04-Sep-2012,5727.48
05-Sep-2012,5682.66
06-Sep-2012,5698.26
07-Sep-2012,5794.77
08-Sep-2012,5815.71
10-Sep-2012,5825.41
11-Sep-2012,5848.55
12-Sep-2012,5884.12
13-Sep-2012,5884.17
14-Sep-2012,6007.46
17-Sep-2012,6055.02
18-Sep-2012,6065.95
20-Sep-2012,6021.98
21-Sep-2012,6156.37
24-Sep-2012,6149.25
25-Sep-2012,6162.3
26-Sep-2012,6159.01
27-Sep-2012,6159.22
28-Sep-2012,6223.06
01-Oct-2012,6248.93
03-Oct-2012,6271.93
04-Oct-2012,6326.99
05-Oct-2012,6283.49
08-Oct-2012,6217.15
09-Oct-2012,6249.47
10-Oct-2012,6186.04
11-Oct-2012,6250.03
12-Oct-2012,6225.87
15-Oct-2012,6233.74
16-Oct-2012,6190.38
17-Oct-2012,6201.47
18-Oct-2012,6267.29
19-Oct-2012,6231.98
22-Oct-2012,6258.24
23-Oct-2012,6232.86
25-Oct-2012,6244.5
26-Oct-2012,6191.82
29-Oct-2012,6184.56
30-Oct-2012,6114.24
31-Oct-2012,6148.86
01-Nov-2012,6186.05
02-Nov-2012,6236.35
05-Nov-2012,6238.21
06-Nov-2012,6261.73
07-Nov-2012,6304.37
08-Nov-2012,6290.47
09-Nov-2012,6234.91
12-Nov-2012,6249.38
13-Nov-2012,6247.78
15-Nov-2012,6218.86
16-Nov-2012,6155.39
19-Nov-2012,6136.25
20-Nov-2012,6124.06
21-Nov-2012,6165.65
22-Nov-2012,6184.5
23-Nov-2012,6187.73
26-Nov-2012,6214.63
27-Nov-2012,6309.83
29-Nov-2012,6405.96
30-Nov-2012,6465.86
03-Dec-2012,6479.45
04-Dec-2012,6502.17
05-Dec-2012,6516.89
06-Dec-2012,6555.71
07-Dec-2012,6533.67
10-Dec-2012,6544.25
11-Dec-2012,6522.59
12-Dec-2012,6513.77
13-Dec-2012,6464.29
14-Dec-2012,6498.55
17-Dec-2012,6491.86
18-Dec-2012,6538.72
19-Dec-2012,6576.7
20-Dec-2012,6564.4
21-Dec-2012,6482.11
24-Dec-2012,6494.87
26-Dec-2012,6545.51
27-Dec-2012,6510.55
28-Dec-2012,6554.75
31-Dec-2012,6561.87
01-Jan-2013,6621.03
02-Jan-2013,6666.27
03-Jan-2013,6689.51
04-Jan-2013,6701
07-Jan-2013,6683.61
08-Jan-2013,6692.62
09-Jan-2013,6661.92
10-Jan-2013,6652.83
11-Jan-2013,6609.88
14-Jan-2013,6690.9
15-Jan-2013,6721.61
16-Jan-2013,6650.66
17-Jan-2013,6683.81
18-Jan-2013,6701.36
21-Jan-2013,6718.01
22-Jan-2013,6671.44
23-Jan-2013,6661.59
24-Jan-2013,6591.13
25-Jan-2013,6663.88
28-Jan-2013,6666.48
29-Jan-2013,6633.97
30-Jan-2013,6637.28
31-Jan-2013,6634.78
01-Feb-2013,6608.15
04-Feb-2013,6585.55
05-Feb-2013,6550.49
06-Feb-2013,6556.73
07-Feb-2013,6522.41
08-Feb-2013,6480.27
11-Feb-2013,6474.03
12-Feb-2013,6491.27
13-Feb-2013,6488.71
14-Feb-2013,6436.06
15-Feb-2013,6432.36
18-Feb-2013,6450.13
19-Feb-2013,6502.07
20-Feb-2013,6503.83
21-Feb-2013,6397.81
22-Feb-2013,6397.86
25-Feb-2013,6383.84
26-Feb-2013,6280.65
27-Feb-2013,6323.66
28-Feb-2013,6198.24
01-Mar-2013,6229.92
04-Mar-2013,6188.94
05-Mar-2013,6284.24
06-Mar-2013,6327.79
07-Mar-2013,6370.86
08-Mar-2013,6452.74
11-Mar-2013,6453.58
12-Mar-2013,6419.89
13-Mar-2013,6348.1
14-Mar-2013,6404.49
15-Mar-2013,6366.35
18-Mar-2013,6332.11
19-Mar-2013,6232.82
20-Mar-2013,6156.96
21-Mar-2013,6112.45
22-Mar-2013,6101.23
25-Mar-2013,6081.57
26-Mar-2013,6087.66
28-Mar-2013,6148.26
01-Apr-2013,6186.03
02-Apr-2013,6245.85
03-Apr-2013,6174.43
04-Apr-2013,6066.04
05-Apr-2013,6049.49
08-Apr-2013,6041.87
09-Apr-2013,5989.54
10-Apr-2013,6049.16
11-Apr-2013,6079.13
12-Apr-2013,6030.25
15-Apr-2013,6062.58
16-Apr-2013,6175.48
17-Apr-2013,6181.34
18-Apr-2013,6271.49
22-Apr-2013,6337.53
23-Apr-2013,6334.75
25-Apr-2013,6406.71
26-Apr-2013,6361.47
29-Apr-2013,6401.95
30-Apr-2013,6430.9
02-May-2013,6504.78
03-May-2013,6455
06-May-2013,6491.76
07-May-2013,6563.83
08-May-2013,6587.26
09-May-2013,6564.15
10-May-2013,6610.48
11-May-2013,6625.08
13-May-2013,6500.34
14-May-2013,6518.01
15-May-2013,6668.38
16-May-2013,6695.1
17-May-2013,6718.54
20-May-2013,6683.64
21-May-2013,6636.87
22-May-2013,6607.3
23-May-2013,6471.07
24-May-2013,6495.21
27-May-2013,6593.3
28-May-2013,6623.8
29-May-2013,6609.41
30-May-2013,6625.94
31-May-2013,6502.47
03-Jun-2013,6471.69
04-Jun-2013,6462.34
05-Jun-2013,6467.86
06-Jun-2013,6465.38
07-Jun-2013,6420.57
10-Jun-2013,6397.44
11-Jun-2013,6293.93
12-Jun-2013,6255.65
13-Jun-2013,6182.9
14-Jun-2013,6292.36
17-Jun-2013,6336.52
18-Jun-2013,6313.16
19-Jun-2013,6329.95
20-Jun-2013,6160.34
21-Jun-2013,6147.39
24-Jun-2013,6043.8
25-Jun-2013,6050.09
26-Jun-2013,6030.01
27-Jun-2013,6114.89
28-Jun-2013,6277.73
01-Jul-2013,6362.81
02-Jul-2013,6322.22
03-Jul-2013,6225.59
04-Jul-2013,6289.54
05-Jul-2013,6315.8
08-Jul-2013,6267.69
09-Jul-2013,6322.15
10-Jul-2013,6284.17
11-Jul-2013,6389.64
12-Jul-2013,6452.31
15-Jul-2013,6488.25
16-Jul-2013,6406
17-Jul-2013,6407.99
18-Jul-2013,6479.41
19-Jul-2013,6459.04
22-Jul-2013,6456.87
23-Jul-2013,6498.28
24-Jul-2013,6397.24
25-Jul-2013,6319.02
26-Jul-2013,6285.39
29-Jul-2013,6219.91
30-Jul-2013,6124.51
31-Jul-2013,6109.86
01-Aug-2013,6074.32
02-Aug-2013,6019.93
05-Aug-2013,6031.75
06-Aug-2013,5879.75
07-Aug-2013,5879.46
08-Aug-2013,5930.39
12-Aug-2013,5990.61
13-Aug-2013,6086.76
14-Aug-2013,6131.24
16-Aug-2013,5897.1
19-Aug-2013,5796.21
20-Aug-2013,5777.38
21-Aug-2013,5681.15
22-Aug-2013,5774.59
23-Aug-2013,5840.98
26-Aug-2013,5856.18
27-Aug-2013,5669.34
28-Aug-2013,5651.37
29-Aug-2013,5770.62
30-Aug-2013,5831.25
02-Sep-2013,5914.21
03-Sep-2013,5716.38
04-Sep-2013,5816.37
05-Sep-2013,5957.06
06-Sep-2013,6036.03
10-Sep-2013,6237.55
11-Sep-2013,6273.78
12-Sep-2013,6213.34
13-Sep-2013,6219.72
16-Sep-2013,6206.48
17-Sep-2013,6211.73
18-Sep-2013,6259.12
19-Sep-2013,6469.18
20-Sep-2013,6374.62
23-Sep-2013,6265.46
24-Sep-2013,6268.47
25-Sep-2013,6258.6
26-Sep-2013,6265.96
27-Sep-2013,6229.07
30-Sep-2013,6139.75
01-Oct-2013,6182.91
03-Oct-2013,6308.34
04-Oct-2013,6313.23
07-Oct-2013,6322.54
08-Oct-2013,6341.66
09-Oct-2013,6419.91
10-Oct-2013,6440.93
11-Oct-2013,6502.92
14-Oct-2013,6522.67
15-Oct-2013,6485.76
17-Oct-2013,6448.99
18-Oct-2013,6581.65
21-Oct-2013,6615.33
22-Oct-2013,6625.74
23-Oct-2013,6604.96
24-Oct-2013,6590.36
25-Oct-2013,6563.9
28-Oct-2013,6512.87
29-Oct-2013,6630.78
30-Oct-2013,6663.25
31-Oct-2013,6720.89
01-Nov-2013,6746.28
03-Nov-2013,6770.26
05-Nov-2013,6725.77
06-Nov-2013,6693.2
07-Nov-2013,6647.97
08-Nov-2013,6611.57
11-Nov-2013,6547.83
12-Nov-2013,6487.68
13-Nov-2013,6456.05
14-Nov-2013,6533.65
18-Nov-2013,6660.31
19-Nov-2013,6675.98
20-Nov-2013,6603.6
21-Nov-2013,6480.3
22-Nov-2013,6481.23
25-Nov-2013,6598.14
26-Nov-2013,6546.54
27-Nov-2013,6547.53
28-Nov-2013,6588.04
29-Nov-2013,6673.85
02-Dec-2013,6721.81
03-Dec-2013,6709.93
04-Dec-2013,6666.03
05-Dec-2013,6736.66
06-Dec-2013,6758.75
09-Dec-2013,6853.1
10-Dec-2013,6820.53
11-Dec-2013,6795.07
12-Dec-2013,6732.06
13-Dec-2013,6655.76
16-Dec-2013,6655.66
17-Dec-2013,6645.22
18-Dec-2013,6731.12
19-Dec-2013,6690.46
20-Dec-2013,6803.87
23-Dec-2013,6827.93
24-Dec-2013,6824.11
26-Dec-2013,6840.5
27-Dec-2013,6878.08
30-Dec-2013,6857.48
31-Dec-2013,6878.29
01-Jan-2014,6887.24
02-Jan-2014,6786.1
03-Jan-2014,6788.46
06-Jan-2014,6780.61
07-Jan-2014,6745.94
08-Jan-2014,6764.54
09-Jan-2014,6745.79
10-Jan-2014,6737.11
13-Jan-2014,6815.5
14-Jan-2014,6788.63
15-Jan-2014,6857.22
16-Jan-2014,6845.55
17-Jan-2014,6775.43
20-Jan-2014,6827.89
21-Jan-2014,6839.92
22-Jan-2014,6864.83
23-Jan-2014,6864.49
24-Jan-2014,6771.18
27-Jan-2014,6616.01
28-Jan-2014,6609.08
29-Jan-2014,6609.07
30-Jan-2014,6545.5
31-Jan-2014,6594.58
03-Feb-2014,6510.11
04-Feb-2014,6515.69
05-Feb-2014,6542.91
06-Feb-2014,6556.21
07-Feb-2014,6585.49
10-Feb-2014,6572.99
11-Feb-2014,6583.15
12-Feb-2014,6600.76
13-Feb-2014,6514.42
14-Feb-2014,6553.39
17-Feb-2014,6572.01
18-Feb-2014,6629.78
19-Feb-2014,6659.76
20-Feb-2014,6609.12
21-Feb-2014,6674.15
24-Feb-2014,6702.71
25-Feb-2014,6717.8
26-Feb-2014,6749.31
28-Feb-2014,6795.74
03-Mar-2014,6751.13
04-Mar-2014,6831.34
05-Mar-2014,6870.18
06-Mar-2014,6951.88
07-Mar-2014,7056.66
10-Mar-2014,7074.34
11-Mar-2014,7047.77
12-Mar-2014,7050.3
13-Mar-2014,7020.17
14-Mar-2014,7026.32
18-Mar-2014,7059.74
19-Mar-2014,7072.1
20-Mar-2014,7030.99
21-Mar-2014,7053.74
22-Mar-2014,7062.8
24-Mar-2014,7138.38
25-Mar-2014,7154.56
26-Mar-2014,7171.59
27-Mar-2014,7217.12
28-Mar-2014,7295.57
31-Mar-2014,7327.4
01-Apr-2014,7338.75
02-Apr-2014,7394.17
03-Apr-2014,7369.21
04-Apr-2014,7341.39
07-Apr-2014,7341
09-Apr-2014,7454.65
10-Apr-2014,7473.07
11-Apr-2014,7458.11
15-Apr-2014,7402.66
16-Apr-2014,7335.68
17-Apr-2014,7448.49
21-Apr-2014,7499.71
22-Apr-2014,7498.92
23-Apr-2014,7521.16
25-Apr-2014,7473.76
28-Apr-2014,7463.76
29-Apr-2014,7414.05
30-Apr-2014,7371.39
02-May-2014,7378.9
05-May-2014,7378.04
06-May-2014,7396.44
07-May-2014,7339.93
08-May-2014,7345.23
09-May-2014,7540.68
12-May-2014,7686.36
13-May-2014,7802.56
14-May-2014,7832.12
15-May-2014,7827.44
16-May-2014,7936.28
19-May-2014,8085.95
20-May-2014,8125.76
21-May-2014,8127.66
22-May-2014,8196.42
23-May-2014,8311.92
26-May-2014,8256
27-May-2014,8200.44
28-May-2014,8224.4
29-May-2014,8138.03
30-May-2014,8147
02-Jun-2014,8299.83
03-Jun-2014,8368.85
04-Jun-2014,8391.36
05-Jun-2014,8489.06
06-Jun-2014,8620.59
09-Jun-2014,8714.42
10-Jun-2014,8708.35
11-Jun-2014,8653.61
12-Jun-2014,8677.99
13-Jun-2014,8521.43
16-Jun-2014,8520.94
17-Jun-2014,8637.18
18-Jun-2014,8560.63
19-Jun-2014,8532.42
20-Jun-2014,8495.74
23-Jun-2014,8494.82
24-Jun-2014,8601.62
25-Jun-2014,8603.62
26-Jun-2014,8534.36
27-Jun-2014,8557.4
30-Jun-2014,8687.05
01-Jul-2014,8723.15
02-Jul-2014,8831.62
03-Jul-2014,8821.35
04-Jul-2014,8868.56
07-Jul-2014,8903.24
08-Jul-2014,8664.45
09-Jul-2014,8597.72
10-Jul-2014,8600.03
11-Jul-2014,8440.86
14-Jul-2014,8440.72
15-Jul-2014,8549.68
16-Jul-2014,8663.38
17-Jul-2014,8709.73
18-Jul-2014,8717.13
21-Jul-2014,8740
22-Jul-2014,8812.04
23-Jul-2014,8826.35
24-Jul-2014,8852.77
25-Jul-2014,8784.93
28-Jul-2014,8746.33
30-Jul-2014,8792.88
31-Jul-2014,8739.55
01-Aug-2014,8622.98
04-Aug-2014,8713.67
05-Aug-2014,8786
06-Aug-2014,8711.58
07-Aug-2014,8683.68
08-Aug-2014,8570.6
11-Aug-2014,8634.17
12-Aug-2014,8731.3
13-Aug-2014,8707.64
14-Aug-2014,8776.48
18-Aug-2014,8887.25
19-Aug-2014,8936.53
20-Aug-2014,8926.7
21-Aug-2014,8952.73
22-Aug-2014,8971.19
25-Aug-2014,8943.08
26-Aug-2014,8937.43
27-Aug-2014,8976.09
28-Aug-2014,8984.16
01-Sep-2014,9093.92
02-Sep-2014,9158.94
03-Sep-2014,9206.14
04-Sep-2014,9184.54
05-Sep-2014,9185.85
08-Sep-2014,9293.44
09-Sep-2014,9292.25
10-Sep-2014,9240.24
11-Sep-2014,9261.27
12-Sep-2014,9286.77
15-Sep-2014,9240.76
16-Sep-2014,9058.72
17-Sep-2014,9103.02
18-Sep-2014,9270.06
19-Sep-2014,9272.59
22-Sep-2014,9294.45
23-Sep-2014,9136.61
24-Sep-2014,9098
25-Sep-2014,8965.36
26-Sep-2014,9040.84
29-Sep-2014,9057.52
30-Sep-2014,9067.95
01-Oct-2014,9043
07-Oct-2014,8939.54
08-Oct-2014,8927.98
09-Oct-2014,9068.97
10-Oct-2014,8947.31
13-Oct-2014,8978.5
14-Oct-2014,8960.8
16-Oct-2014,8801.25
17-Oct-2014,8843.41
20-Oct-2014,8956.06
21-Oct-2014,9017.6
22-Oct-2014,9100.32
23-Oct-2014,9138.01
27-Oct-2014,9103.6
28-Oct-2014,9140.74
29-Oct-2014,9209.85
30-Oct-2014,9290.05
31-Oct-2014,9454.02
03-Nov-2014,9480.58
05-Nov-2014,9493.98
07-Nov-2014,9504.13
10-Nov-2014,9513.79
11-Nov-2014,9549.66
12-Nov-2014,9584.31
13-Nov-2014,9550.93
14-Nov-2014,9596.48
17-Nov-2014,9653.2
18-Nov-2014,9669.62
19-Nov-2014,9613.59
20-Nov-2014,9625.78
21-Nov-2014,9683.73
24-Nov-2014,9731.17
25-Nov-2014,9631.76
26-Nov-2014,9652.93
27-Nov-2014,9680.99
28-Nov-2014,9783.89
01-Dec-2014,9755.6
02-Dec-2014,9752.27
03-Dec-2014,9808.68
04-Dec-2014,9844.32
05-Dec-2014,9811.48
08-Dec-2014,9697.81
09-Dec-2014,9571.12
10-Dec-2014,9611.68
11-Dec-2014,9539.13
12-Dec-2014,9448.06
15-Dec-2014,9429.76
16-Dec-2014,9229.88
17-Dec-2014,9184.17
18-Dec-2014,9371.89
19-Dec-2014,9434.91
22-Dec-2014,9539.55
23-Dec-2014,9481.35
24-Dec-2014,9407.26
26-Dec-2014,9441.52
29-Dec-2014,9503.45
30-Dec-2014,9524.91
31-Dec-2014,9581.35
01-Jan-2015,9598.91
02-Jan-2015,9712.57
05-Jan-2015,9699.88
06-Jan-2015,9416.03
07-Jan-2015,9399.29
08-Jan-2015,9555.56
09-Jan-2015,9594.54
12-Jan-2015,9639.88
13-Jan-2015,9620.57
14-Jan-2015,9600.47
15-Jan-2015,9813.17
16-Jan-2015,9847.05
19-Jan-2015,9890.46
20-Jan-2015,10015.63
21-Jan-2015,10042.44
22-Jan-2015,10074.49
23-Jan-2015,10142.98
27-Jan-2015,10226.57
28-Jan-2015,10244.29
29-Jan-2015,10267.06
30-Jan-2015,10138.98
02-Feb-2015,10147.78
03-Feb-2015,10097.62
04-Feb-2015,10057.71
05-Feb-2015,10012.35
06-Feb-2015,9945.69
09-Feb-2015,9794.2
10-Feb-2015,9847.33
11-Feb-2015,9949.25
12-Feb-2015,10057.44
13-Feb-2015,10153.71
16-Feb-2015,10152.18
18-Feb-2015,10229.3
19-Feb-2015,10249.54
20-Feb-2015,10202.2
23-Feb-2015,10114.67
24-Feb-2015,10113.39
25-Feb-2015,10110.02
26-Feb-2015,10015.71
27-Feb-2015,10203.63
28-Feb-2015,10244.87
02-Mar-2015,10330.83
03-Mar-2015,10400.17
04-Mar-2015,10307.61
05-Mar-2015,10340.92
09-Mar-2015,10154.48
10-Mar-2015,10112.31
11-Mar-2015,10091.02
12-Mar-2015,10198.92
13-Mar-2015,10053.55
16-Mar-2015,10023.89
17-Mar-2015,10130.22
18-Mar-2015,10106.25
19-Mar-2015,10049.18
20-Mar-2015,9956.35
23-Mar-2015,9912.99
24-Mar-2015,9896.27
25-Mar-2015,9879.38
26-Mar-2015,9700.53
27-Mar-2015,9701.08
30-Mar-2015,9875.89
31-Mar-2015,9887.5
01-Apr-2015,10003.76
06-Apr-2015,10098.11
07-Apr-2015,10123.12
08-Apr-2015,10192.92
09-Apr-2015,10250.21
10-Apr-2015,10267.3
13-Apr-2015,10324.17
15-Apr-2015,10236.29
16-Apr-2015,10178.49
17-Apr-2015,10051.66
20-Apr-2015,9859.19
21-Apr-2015,9788.32
22-Apr-2015,9830.83
23-Apr-2015,9808.78
24-Apr-2015,9673.3
27-Apr-2015,9527.82
28-Apr-2015,9628.12
29-Apr-2015,9609.77
30-Apr-2015,9564.36
04-May-2015,9739.69
05-May-2015,9747.19
06-May-2015,9467.63
07-May-2015,9376.91
08-May-2015,9538.39
11-May-2015,9694.5
12-May-2015,9482.52
13-May-2015,9611.51
14-May-2015,9634.7
15-May-2015,9677.61
18-May-2015,9796.46
19-May-2015,9794.77
20-May-2015,9844
21-May-2015,9836.48
22-May-2015,9872.96
25-May-2015,9797.42
26-May-2015,9768.32
27-May-2015,9760.52
28-May-2015,9737.99
29-May-2015,9868.59
01-Jun-2015,9865.83
02-Jun-2015,9641.75
03-Jun-2015,9511.22
04-Jun-2015,9517.88
05-Jun-2015,9514.13
08-Jun-2015,9415.63
09-Jun-2015,9389.5
10-Jun-2015,9500.81
11-Jun-2015,9326.67
12-Jun-2015,9339.39
15-Jun-2015,9377.28
16-Jun-2015,9415.24
17-Jun-2015,9491.86
18-Jun-2015,9586.33
19-Jun-2015,9641.75
22-Jun-2015,9790.85
23-Jun-2015,9823.28
24-Jun-2015,9788.6
25-Jun-2015,9831.17
26-Jun-2015,9818.83
29-Jun-2015,9726.78
30-Jun-2015,9802.54
01-Jul-2015,9909.29
02-Jul-2015,9927.84
03-Jul-2015,9957.17
06-Jul-2015,10013.85
07-Jul-2015,10024.95
08-Jul-2015,9867.13
09-Jul-2015,9835.67
10-Jul-2015,9865.53
13-Jul-2015,9980.78
14-Jul-2015,9986.39
15-Jul-2015,10054.51
16-Jul-2015,10157.07
17-Jul-2015,10173.33
20-Jul-2015,10175.8
21-Jul-2015,10064.48
22-Jul-2015,10177.79
23-Jul-2015,10151.24
24-Jul-2015,10073.94
27-Jul-2015,9903.91
28-Jul-2015,9876.25
29-Jul-2015,9931.2
30-Jul-2015,9996.92
31-Jul-2015,10120.91
03-Aug-2015,10154
04-Aug-2015,10164.71
05-Aug-2015,10235.97
06-Aug-2015,10258.9
07-Aug-2015,10234.06
10-Aug-2015,10196.68
11-Aug-2015,10116.52
12-Aug-2015,9953.2
13-Aug-2015,9939.76
14-Aug-2015,10133.83
17-Aug-2015,10114.36
18-Aug-2015,10125.33
19-Aug-2015,10153.09
20-Aug-2015,9998.16
21-Aug-2015,9918.45
24-Aug-2015,9252.89
25-Aug-2015,9361.37
26-Aug-2015,9281.44
27-Aug-2015,9486.78
28-Aug-2015,9540.87
31-Aug-2015,9505.16
01-Sep-2015,9297.72
02-Sep-2015,9232
03-Sep-2015,9353.85
04-Sep-2015,9155.93
07-Sep-2015,9017.51
08-Sep-2015,9136.84
09-Sep-2015,9301.5
10-Sep-2015,9276.47
11-Sep-2015,9286.56
14-Sep-2015,9388.23
15-Sep-2015,9332.24
16-Sep-2015,9373.51
18-Sep-2015,9466.88
21-Sep-2015,9481.74
22-Sep-2015,9312.67
23-Sep-2015,9349.06
24-Sep-2015,9377.56
28-Sep-2015,9306.78
29-Sep-2015,9346.82
30-Sep-2015,9480.55
01-Oct-2015,9492.52
05-Oct-2015,9684.52
06-Oct-2015,9726.72
07-Oct-2015,9751.14
08-Oct-2015,9691.28
09-Oct-2015,9742.04
12-Oct-2015,9703.39
13-Oct-2015,9696.6
14-Oct-2015,9680.23
15-Oct-2015,9748.72
16-Oct-2015,9804.45
19-Oct-2015,9857.82
20-Oct-2015,9857.01
21-Oct-2015,9841.38
23-Oct-2015,9867.09
26-Oct-2015,9823.68
27-Oct-2015,9806.26
28-Oct-2015,9746.18
29-Oct-2015,9684.35
30-Oct-2015,9636.67
02-Nov-2015,9622.86
03-Nov-2015,9643.16
04-Nov-2015,9623.25
05-Nov-2015,9510.25
06-Nov-2015,9493.72
09-Nov-2015,9481.42
10-Nov-2015,9332.91
11-Nov-2015,9402.41
13-Nov-2015,9318.84
16-Nov-2015,9354.46
17-Nov-2015,9396.37
18-Nov-2015,9291.77
19-Nov-2015,9416.16
20-Nov-2015,9446.3
23-Nov-2015,9446.05
24-Nov-2015,9436.95
26-Nov-2015,9488.07
27-Nov-2015,9548.02
30-Nov-2015,9546.85
01-Dec-2015,9584.55
02-Dec-2015,9566.43
03-Dec-2015,9494.61
04-Dec-2015,9402.35
07-Dec-2015,9390.87
08-Dec-2015,9302.79
09-Dec-2015,9174.59
10-Dec-2015,9258.75
11-Dec-2015,9174.77
14-Dec-2015,9220.65
15-Dec-2015,9283.7
16-Dec-2015,9331.87
17-Dec-2015,9455.04
18-Dec-2015,9382.34
21-Dec-2015,9464.06
22-Dec-2015,9418.08
23-Dec-2015,9499.91
24-Dec-2015,9505.68
28-Dec-2015,9568.39
